Gender,Age,Daily meals frequency,Physical exercise,Height,Weight,BMR,Carbs,Proteins,Fats,Calories,BMI
1,37,3,0,163,47,1142.75,171.412,68.565,45.71,1371.298,17.68978885
0,22,3,1,173,101,1986.25,341.387,136.555,91.036,2731.092,33.74653346
1,18,3,0,152,49,1189,178.35,71.34,47.56,1426.8,21.20844875
1,47,3,0,140,72,1199,179.85,71.94,47.96,1438.8,36.73469388
0,24,3,0,165,110,2016.25,302.438,120.975,80.65,2419.502,40.4040404
1,24,3,0,157,45,1150.25,172.538,69.015,46.01,1380.302,18.25631871
1,25,2,0,157,75,1445.25,216.788,86.715,57.81,1734.302,30.42719786
1,25,3,0,152,89,1554,233.1,93.24,62.16,1864.8,38.52146814
0,26,3,0,165,50,1406.25,210.938,84.375,56.25,1687.502,18.36547291
1,26,4,0,155,87,1547.75,232.162,92.865,61.91,1857.298,36.21227888
1,22,2,0,160,43,1159,173.85,69.54,46.36,1390.8,16.796875
0,25,2,0,155,40,1248.75,187.312,74.925,49.95,1498.498,16.64932362
1,22,3,3,170,74,1531.5,330.23,132.092,88.061,2641.837,25.60553633
0,21,3,0,168,49,1440,216,86.4,57.6,1728,17.36111111
0,27,3,0,165,114,2041.25,306.188,122.475,81.65,2449.502,41.87327824
0,22,4,2,173,85,1826.25,353.836,141.534,94.356,2830.684,28.40054796
0,24,3,2,147,69,1493.75,289.414,115.766,77.177,2315.313,31.9311398
0,24,3,0,165,120,2116.25,317.438,126.975,84.65,2539.502,44.07713499
1,25,2,0,147,54,1172.75,175.912,70.365,46.91,1407.298,24.98958767
0,22,2,1,170,65,1607.5,276.289,110.516,73.677,2210.313,22.49134948
1,22,3,0,160,96,1689,253.35,101.34,67.56,2026.8,37.5
0,27,4,2,170,70,1632.5,316.297,126.519,84.346,2530.378,24.22145329
1,22,2,0,152,73,1409,211.35,84.54,56.36,1690.8,31.59626039
0,18,3,0,163,41,1343.75,201.562,80.625,53.75,1612.498,15.43151793
0,22,3,0,160,118,2075,311.25,124.5,83,2490,46.09375
0,24,2,4,175,79,1768.75,420.078,168.031,112.021,3360.625,25.79591837
0,28,2,0,168,88,1795,269.25,107.7,71.8,2154,31.17913832
0,15,2,4,160,49,1420,337.25,134.9,89.933,2697.997,19.140625
